dataset,breeds_name,testset,frac_accepted,acc_true,acc_est_mm,acc_est_tdc,fdr_mixmax,fdr_tdc,fdr_true
breeds,living17,corr_source_contrast_sev5,0.746471,0.753529,0.619802,0.348766,0.073776,0.021327,0.461717
breeds,living17,corr_source_contrast_sev5,0.757059,0.757059,0.613894,0.338630,0.067360,0.021327,0.450602
breeds,living17,corr_source_contrast_sev5,0.767059,0.760000,0.605241,0.329056,0.067360,0.021327,0.444444
breeds,living17,corr_source_contrast_sev5,0.777059,0.760588,0.597123,0.319483,0.066161,0.021327,0.439474
breeds,living17,corr_source_contrast_sev5,0.787059,0.764706,0.588446,0.309909,0.066161,0.021327,0.426997
breeds,living17,corr_source_contrast_sev5,0.797059,0.768824,0.579769,0.300336,0.066161,0.021327,0.413295
breeds,living17,corr_source_contrast_sev5,0.807059,0.769412,0.571092,0.290762,0.066161,0.021327,0.408537
breeds,living17,corr_source_contrast_sev5,0.817647,0.770588,0.561905,0.280626,0.066161,0.021327,0.398714
breeds,living17,corr_source_contrast_sev5,0.827647,0.771176,0.555597,0.271052,0.059290,0.021327,0.392491
breeds,living17,corr_source_contrast_sev5,0.837647,0.774118,0.549679,0.261479,0.050369,0.021327,0.375451
breeds,living17,corr_source_contrast_sev5,0.847647,0.772353,0.543972,0.252698,0.039587,0.018727,0.374046
breeds,living17,corr_source_contrast_sev5,0.857647,0.774118,0.535187,0.243072,0.038102,0.018727,0.357724
breeds,living17,corr_source_contrast_sev5,0.867647,0.775882,0.529722,0.233840,0.023847,0.017241,0.340708
breeds,living17,corr_source_contrast_sev5,0.878235,0.777059,0.520189,0.223617,0.021590,0.017241,0.323671
breeds,living17,corr_source_contrast_sev5,0.888235,0.780000,0.512236,0.215487,0.014361,0.010417,0.287179
breeds,living17,corr_source_contrast_sev5,0.898235,0.777059,0.503384,0.206709,0.010130,0.005435,0.287179
breeds,living17,corr_source_contrast_sev5,0.908235,0.776471,0.493587,0.196818,0.010130,0.005435,0.269231
breeds,living17,corr_source_contrast_sev5,0.918235,0.771176,0.483790,0.186927,0.010130,0.005435,0.267606
breeds,living17,corr_source_contrast_sev5,0.928235,0.767059,0.474451,0.177815,0.006933,0.000000,0.267176
breeds,living17,corr_source_contrast_sev5,0.938824,0.765882,0.464010,0.167227,0.006933,0.000000,0.234234
breeds,living17,corr_source_contrast_sev5,0.948824,0.762941,0.454858,0.157227,0.000000,0.000000,0.204301
breeds,living17,corr_source_contrast_sev5,0.958824,0.757647,0.444858,0.147227,0.000000,0.000000,0.200000
breeds,living17,corr_source_contrast_sev5,0.968824,0.753529,0.434858,0.137227,0.000000,0.000000,0.178571
breeds,living17,corr_source_contrast_sev5,0.978824,0.748235,0.424858,0.127227,0.000000,0.000000,0.155556
breeds,living17,corr_source_contrast_sev5,0.988824,0.741765,0.414858,0.117227,0.000000,0.000000,0.120000
breeds,living17,corr_source_contrast_sev5,0.999412,0.734706,0.404270,0.106639,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev1,0.000000,0.958824,0.993890,0.997642,0.006110,0.002358,0.041176
breeds,living17,corr_source_elastic_transform_sev1,0.010000,0.959412,0.987772,0.988852,0.004211,0.001771,0.036223
breeds,living17,corr_source_elastic_transform_sev1,0.020000,0.961176,0.980114,0.978887,0.003059,0.001771,0.030612
breeds,living17,corr_source_elastic_transform_sev1,0.030000,0.954706,0.971663,0.971183,0.002292,0.000606,0.029056
breeds,living17,corr_source_elastic_transform_sev1,0.040000,0.948235,0.962876,0.961196,0.001684,0.000606,0.027389
breeds,living17,corr_source_elastic_transform_sev1,0.050000,0.941765,0.953890,0.951208,0.001169,0.000606,0.025958
breeds,living17,corr_source_elastic_transform_sev1,0.060000,0.932941,0.944434,0.941220,0.000892,0.000606,0.025657
breeds,living17,corr_source_elastic_transform_sev1,0.070588,0.925882,0.934152,0.930644,0.000737,0.000606,0.023884
breeds,living17,corr_source_elastic_transform_sev1,0.080588,0.918235,0.924330,0.920656,0.000648,0.000606,0.022872
breeds,living17,corr_source_elastic_transform_sev1,0.090588,0.914118,0.914722,0.911770,0.000440,0.000000,0.020013
breeds,living17,corr_source_elastic_transform_sev1,0.100588,0.907647,0.904730,0.901770,0.000440,0.000000,0.018289
breeds,living17,corr_source_elastic_transform_sev1,0.110588,0.897647,0.894845,0.891770,0.000380,0.000000,0.018289
breeds,living17,corr_source_elastic_transform_sev1,0.120588,0.890000,0.884981,0.881770,0.000307,0.000000,0.017368
breeds,living17,corr_source_elastic_transform_sev1,0.131176,0.882941,0.874539,0.871182,0.000227,0.000000,0.015530
breeds,living17,corr_source_elastic_transform_sev1,0.141176,0.875294,0.864543,0.861182,0.000227,0.000000,0.014286
breeds,living17,corr_source_elastic_transform_sev1,0.151176,0.866471,0.854712,0.851182,0.000130,0.000000,0.013831
breeds,living17,corr_source_elastic_transform_sev1,0.161176,0.857647,0.844715,0.841182,0.000130,0.000000,0.013240
breeds,living17,corr_source_elastic_transform_sev1,0.171176,0.848824,0.834718,0.831182,0.000130,0.000000,0.012658
breeds,living17,corr_source_elastic_transform_sev1,0.181176,0.840000,0.824720,0.821182,0.000130,0.000000,0.012213
breeds,living17,corr_source_elastic_transform_sev1,0.191765,0.830588,0.814345,0.810594,0.000000,0.000000,0.011536
breeds,living17,corr_source_elastic_transform_sev1,0.201765,0.822941,0.804345,0.800594,0.000000,0.000000,0.010212
breeds,living17,corr_source_elastic_transform_sev1,0.211765,0.812941,0.794345,0.790594,0.000000,0.000000,0.010212
breeds,living17,corr_source_elastic_transform_sev1,0.221765,0.802941,0.784345,0.780594,0.000000,0.000000,0.010212
breeds,living17,corr_source_elastic_transform_sev1,0.231765,0.794118,0.774345,0.770594,0.000000,0.000000,0.009931
breeds,living17,corr_source_elastic_transform_sev1,0.241765,0.785294,0.764345,0.760594,0.000000,0.000000,0.009295
breeds,living17,corr_source_elastic_transform_sev1,0.252353,0.774706,0.753757,0.750006,0.000000,0.000000,0.009295
breeds,living17,corr_source_elastic_transform_sev1,0.262353,0.764706,0.743757,0.740006,0.000000,0.000000,0.009295
breeds,living17,corr_source_elastic_transform_sev1,0.272353,0.754706,0.733757,0.730006,0.000000,0.000000,0.009295
breeds,living17,corr_source_elastic_transform_sev1,0.282353,0.744706,0.723757,0.720006,0.000000,0.000000,0.009295
breeds,living17,corr_source_elastic_transform_sev1,0.292353,0.734706,0.713757,0.710006,0.000000,0.000000,0.009295
breeds,living17,corr_source_elastic_transform_sev1,0.302353,0.725882,0.703757,0.700006,0.000000,0.000000,0.009228
breeds,living17,corr_source_elastic_transform_sev1,0.312941,0.715294,0.693169,0.689417,0.000000,0.000000,0.009228
breeds,living17,corr_source_elastic_transform_sev1,0.322941,0.705294,0.683169,0.679417,0.000000,0.000000,0.009228
breeds,living17,corr_source_elastic_transform_sev1,0.332941,0.696471,0.673169,0.669417,0.000000,0.000000,0.008696
breeds,living17,corr_source_elastic_transform_sev1,0.342941,0.686471,0.663169,0.659417,0.000000,0.000000,0.008696
breeds,living17,corr_source_elastic_transform_sev1,0.352941,0.678824,0.653169,0.649417,0.000000,0.000000,0.007240
breeds,living17,corr_source_elastic_transform_sev1,0.362941,0.670000,0.643169,0.639417,0.000000,0.000000,0.006434
breeds,living17,corr_source_elastic_transform_sev1,0.372941,0.660000,0.633169,0.629417,0.000000,0.000000,0.006434
breeds,living17,corr_source_elastic_transform_sev1,0.383529,0.651765,0.622581,0.618829,0.000000,0.000000,0.004704
breeds,living17,corr_source_elastic_transform_sev1,0.393529,0.642941,0.612581,0.608829,0.000000,0.000000,0.003846
breeds,living17,corr_source_elastic_transform_sev1,0.403529,0.632941,0.602581,0.598829,0.000000,0.000000,0.003846
breeds,living17,corr_source_elastic_transform_sev1,0.413529,0.622941,0.592581,0.588829,0.000000,0.000000,0.003846
breeds,living17,corr_source_elastic_transform_sev1,0.423529,0.614118,0.582581,0.578829,0.000000,0.000000,0.003024
breeds,living17,corr_source_elastic_transform_sev1,0.433529,0.604118,0.572581,0.568829,0.000000,0.000000,0.003024
breeds,living17,corr_source_elastic_transform_sev1,0.444118,0.593529,0.561992,0.558241,0.000000,0.000000,0.003024
breeds,living17,corr_source_elastic_transform_sev1,0.454118,0.583529,0.551992,0.548241,0.000000,0.000000,0.003024
breeds,living17,corr_source_elastic_transform_sev1,0.464118,0.573529,0.541992,0.538241,0.000000,0.000000,0.003024
breeds,living17,corr_source_elastic_transform_sev1,0.474118,0.563529,0.531992,0.528241,0.000000,0.000000,0.003024
breeds,living17,corr_source_elastic_transform_sev1,0.484118,0.554706,0.521992,0.518241,0.000000,0.000000,0.002275
breeds,living17,corr_source_elastic_transform_sev1,0.494118,0.544706,0.511992,0.508241,0.000000,0.000000,0.002275
breeds,living17,corr_source_elastic_transform_sev1,0.504706,0.534118,0.501404,0.497653,0.000000,0.000000,0.002275
breeds,living17,corr_source_elastic_transform_sev1,0.514706,0.524118,0.491404,0.487653,0.000000,0.000000,0.002275
breeds,living17,corr_source_elastic_transform_sev1,0.524706,0.514118,0.481404,0.477653,0.000000,0.000000,0.002275
breeds,living17,corr_source_elastic_transform_sev1,0.534706,0.504118,0.471404,0.467653,0.000000,0.000000,0.002275
breeds,living17,corr_source_elastic_transform_sev1,0.544706,0.494118,0.461404,0.457653,0.000000,0.000000,0.002275
breeds,living17,corr_source_elastic_transform_sev1,0.554706,0.484118,0.451404,0.447653,0.000000,0.000000,0.002275
breeds,living17,corr_source_elastic_transform_sev1,0.565294,0.474706,0.440816,0.437064,0.000000,0.000000,0.001332
breeds,living17,corr_source_elastic_transform_sev1,0.575294,0.464706,0.430816,0.427064,0.000000,0.000000,0.001332
breeds,living17,corr_source_elastic_transform_sev1,0.585294,0.454706,0.420816,0.417064,0.000000,0.000000,0.001332
breeds,living17,corr_source_elastic_transform_sev1,0.595294,0.445882,0.410816,0.407064,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev1,0.605294,0.435882,0.400816,0.397064,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev1,0.615294,0.425882,0.390816,0.387064,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev1,0.625882,0.415294,0.380228,0.376476,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev1,0.635882,0.405294,0.370228,0.366476,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev1,0.645882,0.395294,0.360228,0.356476,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev1,0.655882,0.385294,0.350228,0.346476,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev1,0.665882,0.375294,0.340228,0.336476,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev1,0.675882,0.365294,0.330228,0.326476,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev1,0.685882,0.355294,0.320228,0.316476,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev1,0.696471,0.344706,0.309639,0.305888,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev1,0.706471,0.334706,0.299639,0.295888,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev1,0.716471,0.324706,0.289639,0.285888,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev1,0.726471,0.314706,0.279639,0.275888,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev1,0.736471,0.304706,0.269639,0.265888,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev1,0.746471,0.294706,0.259639,0.255888,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev1,0.757059,0.284118,0.249051,0.245300,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev1,0.767059,0.274118,0.239051,0.235300,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev1,0.777059,0.264118,0.229051,0.225300,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev1,0.787059,0.254118,0.219051,0.215300,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev1,0.797059,0.244118,0.209051,0.205300,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev1,0.807059,0.234118,0.199051,0.195300,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev1,0.817647,0.223529,0.188463,0.184711,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev1,0.827647,0.213529,0.178463,0.174711,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev1,0.837647,0.203529,0.168463,0.164711,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev1,0.847647,0.193529,0.158463,0.154711,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev1,0.857647,0.183529,0.148463,0.144711,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev1,0.867647,0.173529,0.138463,0.134711,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev1,0.878235,0.162941,0.127875,0.124123,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev1,0.888235,0.152941,0.117875,0.114123,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev1,0.898235,0.142941,0.107875,0.104123,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev1,0.908235,0.132941,0.097875,0.094123,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev1,0.918235,0.122941,0.087875,0.084123,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev1,0.928235,0.112941,0.077875,0.074123,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev1,0.938824,0.102353,0.067287,0.063535,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev1,0.948824,0.092353,0.057287,0.053535,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev1,0.958824,0.082353,0.047287,0.043535,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev1,0.968824,0.072353,0.037287,0.033535,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev1,0.978824,0.062353,0.027287,0.023535,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev1,0.988824,0.052353,0.017287,0.013535,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev1,0.999412,0.041765,0.006698,0.002947,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev2,0.000000,0.868824,0.965291,0.982036,0.034709,0.017964,0.131176
breeds,living17,corr_source_elastic_transform_sev2,0.010000,0.876471,0.962901,0.976989,0.031216,0.015644,0.123589
breeds,living17,corr_source_elastic_transform_sev2,0.020000,0.882941,0.959952,0.972988,0.027937,0.012743,0.116447
breeds,living17,corr_source_elastic_transform_sev2,0.030000,0.888235,0.956640,0.969037,0.024778,0.009756,0.109763
breeds,living17,corr_source_elastic_transform_sev2,0.040000,0.887647,0.951062,0.962595,0.022732,0.008005,0.106005
breeds,living17,corr_source_elastic_transform_sev2,0.050000,0.889412,0.947964,0.954991,0.019339,0.006828,0.100929
breeds,living17,corr_source_elastic_transform_sev2,0.060000,0.887647,0.940739,0.947316,0.018069,0.005664,0.097500
breeds,living17,corr_source_elastic_transform_sev2,0.070588,0.884118,0.935714,0.936848,0.015282,0.005664,0.094937
breeds,living17,corr_source_elastic_transform_sev2,0.080588,0.882353,0.928523,0.930290,0.013920,0.003854,0.091257
breeds,living17,corr_source_elastic_transform_sev2,0.090588,0.881765,0.921580,0.920367,0.012393,0.003854,0.087322
breeds,living17,corr_source_elastic_transform_sev2,0.100588,0.883529,0.914513,0.910444,0.010900,0.003854,0.081699
breeds,living17,corr_source_elastic_transform_sev2,0.110588,0.884118,0.906891,0.900521,0.009686,0.003854,0.076669
breeds,living17,corr_source_elastic_transform_sev2,0.120588,0.881176,0.900881,0.891493,0.007527,0.003344,0.073333
breeds,living17,corr_source_elastic_transform_sev2,0.131176,0.876471,0.891549,0.880976,0.006896,0.003344,0.070755
breeds,living17,corr_source_elastic_transform_sev2,0.141176,0.875882,0.883697,0.872107,0.005726,0.002725,0.066438
breeds,living17,corr_source_elastic_transform_sev2,0.151176,0.872941,0.875306,0.862162,0.004846,0.002725,0.063019
breeds,living17,corr_source_elastic_transform_sev2,0.161176,0.868824,0.867187,0.854441,0.003782,0.001399,0.060309
breeds,living17,corr_source_elastic_transform_sev2,0.171176,0.868235,0.857788,0.844469,0.003465,0.001399,0.055358
breeds,living17,corr_source_elastic_transform_sev2,0.181176,0.867647,0.848214,0.834497,0.003247,0.001399,0.050251
breeds,living17,corr_source_elastic_transform_sev2,0.191765,0.861765,0.838082,0.823939,0.003008,0.001399,0.047965
breeds,living17,corr_source_elastic_transform_sev2,0.201765,0.856471,0.829003,0.816199,0.002469,0.000000,0.045622
breeds,living17,corr_source_elastic_transform_sev2,0.211765,0.851176,0.819755,0.806199,0.002023,0.000000,0.043284
breeds,living17,corr_source_elastic_transform_sev2,0.221765,0.849412,0.810505,0.796199,0.001567,0.000000,0.038520
breeds,living17,corr_source_elastic_transform_sev2,0.231765,0.845294,0.800537,0.786199,0.001567,0.000000,0.035222
breeds,living17,corr_source_elastic_transform_sev2,0.241765,0.838824,0.790788,0.776199,0.001422,0.000000,0.033308
breeds,living17,corr_source_elastic_transform_sev2,0.252353,0.829412,0.780495,0.765611,0.001244,0.000000,0.033045
breeds,living17,corr_source_elastic_transform_sev2,0.262353,0.824118,0.770520,0.755611,0.001244,0.000000,0.030279
breeds,living17,corr_source_elastic_transform_sev2,0.272353,0.817647,0.760545,0.745611,0.001244,0.000000,0.028203
breeds,living17,corr_source_elastic_transform_sev2,0.282353,0.811176,0.751475,0.735611,0.000613,0.000000,0.026122
breeds,living17,corr_source_elastic_transform_sev2,0.292353,0.804706,0.741488,0.725611,0.000613,0.000000,0.024027
breeds,living17,corr_source_elastic_transform_sev2,0.302353,0.797059,0.731829,0.715611,0.000378,0.000000,0.022632
breeds,living17,corr_source_elastic_transform_sev2,0.312941,0.788824,0.721248,0.705023,0.000378,0.000000,0.021404
breeds,living17,corr_source_elastic_transform_sev2,0.322941,0.780000,0.711256,0.695023,0.000378,0.000000,0.020636
breeds,living17,corr_source_elastic_transform_sev2,0.332941,0.773529,0.701263,0.685023,0.000378,0.000000,0.018389
breeds,living17,corr_source_elastic_transform_sev2,0.342941,0.764706,0.691271,0.675023,0.000378,0.000000,0.017857
breeds,living17,corr_source_elastic_transform_sev2,0.352941,0.755882,0.681279,0.665023,0.000378,0.000000,0.017056
breeds,living17,corr_source_elastic_transform_sev2,0.362941,0.749412,0.671286,0.655023,0.000378,0.000000,0.014692
breeds,living17,corr_source_elastic_transform_sev2,0.372941,0.739412,0.661294,0.645023,0.000378,0.000000,0.014692
breeds,living17,corr_source_elastic_transform_sev2,0.383529,0.728824,0.650713,0.634435,0.000378,0.000000,0.014692
breeds,living17,corr_source_elastic_transform_sev2,0.393529,0.720000,0.640721,0.624435,0.000378,0.000000,0.014382
breeds,living17,corr_source_elastic_transform_sev2,0.403529,0.710000,0.630729,0.614435,0.000378,0.000000,0.014382
breeds,living17,corr_source_elastic_transform_sev2,0.413529,0.701176,0.620736,0.604435,0.000378,0.000000,0.014000
breeds,living17,corr_source_elastic_transform_sev2,0.423529,0.691176,0.610744,0.594435,0.000378,0.000000,0.014000
breeds,living17,corr_source_elastic_transform_sev2,0.433529,0.683529,0.600751,0.584435,0.000378,0.000000,0.012435
breeds,living17,corr_source_elastic_transform_sev2,0.444118,0.672941,0.590171,0.573846,0.000378,0.000000,0.012435
breeds,living17,corr_source_elastic_transform_sev2,0.454118,0.664118,0.580591,0.563846,0.000000,0.000000,0.011727
breeds,living17,corr_source_elastic_transform_sev2,0.464118,0.655294,0.570591,0.553846,0.000000,0.000000,0.010917
breeds,living17,corr_source_elastic_transform_sev2,0.474118,0.646471,0.560591,0.543846,0.000000,0.000000,0.010045
breeds,living17,corr_source_elastic_transform_sev2,0.484118,0.638824,0.550591,0.533846,0.000000,0.000000,0.007973
breeds,living17,corr_source_elastic_transform_sev2,0.494118,0.628824,0.540591,0.523846,0.000000,0.000000,0.007973
breeds,living17,corr_source_elastic_transform_sev2,0.504706,0.618235,0.530003,0.513258,0.000000,0.000000,0.007973
breeds,living17,corr_source_elastic_transform_sev2,0.514706,0.609412,0.520003,0.503258,0.000000,0.000000,0.007151
breeds,living17,corr_source_elastic_transform_sev2,0.524706,0.599412,0.510003,0.493258,0.000000,0.000000,0.007151
breeds,living17,corr_source_elastic_transform_sev2,0.534706,0.589412,0.500003,0.483258,0.000000,0.000000,0.007151
breeds,living17,corr_source_elastic_transform_sev2,0.544706,0.580588,0.490003,0.473258,0.000000,0.000000,0.006418
breeds,living17,corr_source_elastic_transform_sev2,0.554706,0.570588,0.480003,0.463258,0.000000,0.000000,0.006418
breeds,living17,corr_source_elastic_transform_sev2,0.565294,0.561176,0.469415,0.452670,0.000000,0.000000,0.005333
breeds,living17,corr_source_elastic_transform_sev2,0.575294,0.552353,0.459415,0.442670,0.000000,0.000000,0.004071
breeds,living17,corr_source_elastic_transform_sev2,0.585294,0.543529,0.449415,0.432670,0.000000,0.000000,0.002793
breeds,living17,corr_source_elastic_transform_sev2,0.595294,0.534706,0.439415,0.422670,0.000000,0.000000,0.001429
breeds,living17,corr_source_elastic_transform_sev2,0.605294,0.524706,0.429415,0.412670,0.000000,0.000000,0.001429
breeds,living17,corr_source_elastic_transform_sev2,0.615294,0.514706,0.419415,0.402670,0.000000,0.000000,0.001429
breeds,living17,corr_source_elastic_transform_sev2,0.625882,0.504118,0.408826,0.392082,0.000000,0.000000,0.001429
breeds,living17,corr_source_elastic_transform_sev2,0.635882,0.494118,0.398826,0.382082,0.000000,0.000000,0.001429
breeds,living17,corr_source_elastic_transform_sev2,0.645882,0.484118,0.388826,0.372082,0.000000,0.000000,0.001429
breeds,living17,corr_source_elastic_transform_sev2,0.655882,0.474118,0.378826,0.362082,0.000000,0.000000,0.001429
breeds,living17,corr_source_elastic_transform_sev2,0.665882,0.464118,0.368826,0.352082,0.000000,0.000000,0.001429
breeds,living17,corr_source_elastic_transform_sev2,0.675882,0.454118,0.358826,0.342082,0.000000,0.000000,0.001429
breeds,living17,corr_source_elastic_transform_sev2,0.685882,0.444118,0.348826,0.332082,0.000000,0.000000,0.001429
breeds,living17,corr_source_elastic_transform_sev2,0.696471,0.433529,0.338238,0.321493,0.000000,0.000000,0.001429
breeds,living17,corr_source_elastic_transform_sev2,0.706471,0.424706,0.328238,0.311493,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev2,0.716471,0.414706,0.318238,0.301493,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev2,0.726471,0.404706,0.308238,0.291493,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev2,0.736471,0.394706,0.298238,0.281493,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev2,0.746471,0.384706,0.288238,0.271493,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev2,0.757059,0.374118,0.277650,0.260905,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev2,0.767059,0.364118,0.267650,0.250905,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev2,0.777059,0.354118,0.257650,0.240905,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev2,0.787059,0.344118,0.247650,0.230905,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev2,0.797059,0.334118,0.237650,0.220905,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev2,0.807059,0.324118,0.227650,0.210905,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev2,0.817647,0.313529,0.217062,0.200317,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev2,0.827647,0.303529,0.207062,0.190317,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev2,0.837647,0.293529,0.197062,0.180317,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev2,0.847647,0.283529,0.187062,0.170317,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev2,0.857647,0.273529,0.177062,0.160317,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev2,0.867647,0.263529,0.167062,0.150317,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev2,0.878235,0.252941,0.156473,0.139729,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev2,0.888235,0.242941,0.146473,0.129729,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev2,0.898235,0.232941,0.136473,0.119729,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev2,0.908235,0.222941,0.126473,0.109729,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev2,0.918235,0.212941,0.116473,0.099729,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev2,0.928235,0.202941,0.106473,0.089729,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev2,0.938824,0.192353,0.095885,0.079141,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev2,0.948824,0.182353,0.085885,0.069141,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev2,0.958824,0.172353,0.075885,0.059141,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev2,0.968824,0.162353,0.065885,0.049141,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev2,0.978824,0.152353,0.055885,0.039141,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev2,0.988824,0.142353,0.045885,0.029141,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev2,0.999412,0.131765,0.035297,0.018552,0.000000,0.000000,0.000000
breeds,living17,corr_source_elastic_transform_sev3,0.000000,0.940000,0.989700,0.997050,0.010300,0.002950,0.060000
breeds,living17,corr_source_elastic_transform_sev3,0.010000,0.941765,0.984617,0.989443,0.007921,0.001771,0.054535
breeds,living17,corr_source_elastic_transform_sev3,0.020000,0.947059,0.977710,0.980608,0.006423,0.001195,0.047391
breeds,living17,corr_source_elastic_transform_sev3,0.030000,0.946471,0.971457,0.970632,0.004558,0.001195,0.043004
breeds,living17,corr_source_elastic_transform_sev3,0.040000,0.945882,0.963936,0.962950,0.003315,0.000000,0.038579
breeds,living17,corr_source_elastic_transform_sev3,0.050000,0.941765,0.954920,0.952950,0.002831,0.000000,0.035891
breeds,living17,corr_source_elastic_transform_sev3,0.060000,0.940000,0.946012,0.942950,0.002281,0.000000,0.031915
breeds,living17,corr_source_elastic_transform_sev3,0.070588,0.936471,0.936201,0.932362,0.001889,0.000000,0.028427
breeds,living17,corr_source_elastic_transform_sev3,0.080588,0.934706,0.926657,0.922362,0.001661,0.000000,0.024281
breeds,living17,corr_source_elastic_transform_sev3,0.090588,0.930588,0.917063,0.912362,0.001456,0.000000,0.021263
breeds,living17,corr_source_elastic_transform_sev3,0.100588,0.922941,0.907740,0.902362,0.001096,0.000000,0.020195
breeds,living17,corr_source_elastic_transform_sev3,0.110588,0.915294,0.897992,0.892362,0.000967,0.000000,0.019129
breeds,living17,corr_source_elastic_transform_sev3,0.120588,0.906471,0.888678,0.882362,0.000588,0.000000,0.018617
breeds,living17,corr_source_elastic_transform_sev3,0.131176,0.897059,0.878102,0.871773,0.000588,0.000000,0.018206
breeds,living17,corr_source_elastic_transform_sev3,0.141176,0.888235,0.868253,0.861773,0.000506,0.000000,0.017627
